Bike_ID,Maintenance_Date,Issue_Reported,Downtime_Hours
405,2022-12-28,Chain Issue,25
917,2022-12-13,Chain Issue,27
161,2022-09-11,Battery Issue,17
333,2022-01-14,Brake Issue,12
590,2022-02-02,Brake Issue,39
601,2022-08-08,Flat Tire,12
166,2022-11-23,Chain Issue,7
938,2022-08-31,Brake Issue,39
554,2022-03-15,Battery Issue,9
393,2022-07-24,Battery Issue,39
589,2022-09-13,Battery Issue,4
752,2022-06-26,Chain Issue,4
250,2022-12-05,Brake Issue,23
857,2022-01-14,Flat Tire,9
89,2022-03-26,Flat Tire,36
773,2022-05-24,Battery Issue,28
838,2022-01-15,Brake Issue,12
293,2022-08-25,Brake Issue,19
39,2022-09-13,Battery Issue,33
520,2022-05-09,Brake Issue,28
443,2022-01-30,Brake Issue,17
780,2022-04-28,Flat Tire,18
672,2022-12-06,Flat Tire,37
267,2022-04-24,Battery Issue,45
750,2022-02-24,Flat Tire,20
641,2022-01-31,Chain Issue,2
382,2022-12-12,Brake Issue,33
882,2022-02-02,Flat Tire,22
608,2022-01-25,Flat Tire,37
752,2022-04-06,Flat Tire,26
433,2022-03-15,Chain Issue,30
736,2022-12-11,Chain Issue,41
737,2022-12-10,Chain Issue,39
678,2022-01-02,Flat Tire,35
612,2022-08-31,Battery Issue,6
959,2022-12-27,Flat Tire,46
699,2022-05-02,Flat Tire,8
124,2022-04-23,Brake Issue,47
916,2022-07-04,Chain Issue,30
754,2022-02-08,Flat Tire,4
192,2022-08-30,Brake Issue,21
1000,2022-06-16,Brake Issue,15
818,2022-07-27,Battery Issue,30
446,2022-12-13,Battery Issue,10
372,2022-08-22,Chain Issue,47
763,2022-03-02,Battery Issue,15
898,2022-03-12,Flat Tire,43
559,2022-01-17,Brake Issue,35
689,2022-06-21,Flat Tire,1
505,2022-11-05,Brake Issue,20
798,2022-12-13,Flat Tire,7
176,2022-06-19,Brake Issue,37
156,2022-03-09,Brake Issue,17
584,2022-12-15,Brake Issue,9
935,2022-11-25,Chain Issue,47
240,2022-10-27,Battery Issue,36
457,2022-09-22,Chain Issue,11
243,2022-10-19,Battery Issue,34
584,2022-07-13,Battery Issue,13
169,2022-10-28,Chain Issue,24
853,2022-07-04,Chain Issue,33
316,2022-09-24,Flat Tire,35
30,2022-01-31,Brake Issue,14
446,2022-07-20,Brake Issue,34
351,2022-10-18,Battery Issue,35
35,2022-01-28,Brake Issue,9
335,2022-02-15,Flat Tire,28
812,2022-07-31,Flat Tire,24
265,2022-03-05,Brake Issue,11
455,2022-03-31,Chain Issue,17
671,2022-05-21,Flat Tire,37
232,2022-11-25,Chain Issue,21
483,2022-12-26,Brake Issue,9
835,2022-07-07,Flat Tire,36
745,2022-09-04,Battery Issue,12
271,2022-09-02,Brake Issue,20
606,2022-08-22,Flat Tire,13
794,2022-11-18,Flat Tire,32
58,2022-05-31,Battery Issue,42
971,2022-03-27,Flat Tire,33
727,2022-12-02,Flat Tire,39
180,2022-01-06,Flat Tire,1
417,2022-07-05,Chain Issue,18
602,2022-01-30,Brake Issue,9
238,2022-10-14,Battery Issue,44
439,2022-04-05,Battery Issue,4
694,2022-01-16,Battery Issue,33
725,2022-04-07,Battery Issue,34
73,2022-07-10,Brake Issue,25
640,2022-09-25,Flat Tire,34
21,2022-12-24,Battery Issue,3
325,2022-04-16,Flat Tire,25
946,2022-02-20,Battery Issue,15
772,2022-08-19,Chain Issue,25
957,2023-01-01,Chain Issue,24
793,2022-12-07,Brake Issue,18
526,2022-01-19,Brake Issue,38
790,2022-11-18,Chain Issue,40
879,2022-12-11,Chain Issue,45
236,2022-07-18,Flat Tire,43
76,2022-07-24,Chain Issue,34
601,2022-11-16,Battery Issue,12
800,2022-03-10,Flat Tire,41
865,2022-08-18,Chain Issue,15
234,2022-07-29,Chain Issue,9
736,2022-03-21,Battery Issue,33
484,2022-11-15,Flat Tire,38
622,2022-05-24,Brake Issue,21
988,2022-12-23,Battery Issue,47
528,2022-02-20,Brake Issue,22
453,2022-06-27,Battery Issue,4
792,2022-07-25,Flat Tire,35
185,2022-11-05,Chain Issue,36
110,2022-02-12,Brake Issue,47
258,2022-10-28,Flat Tire,26
919,2022-09-07,Battery Issue,46
737,2022-05-17,Brake Issue,27
607,2022-07-10,Brake Issue,30
387,2022-07-19,Chain Issue,27
598,2022-05-19,Chain Issue,16
612,2022-07-20,Battery Issue,21
97,2022-06-03,Battery Issue,16
964,2022-04-23,Chain Issue,35
819,2022-05-08,Chain Issue,46
855,2022-10-15,Chain Issue,19
233,2022-01-09,Brake Issue,37
627,2022-12-14,Flat Tire,15
306,2022-01-24,Battery Issue,12
4,2022-09-12,Flat Tire,43
785,2022-04-29,Brake Issue,23
710,2022-07-22,Chain Issue,15
779,2022-07-17,Chain Issue,30
162,2022-10-28,Chain Issue,18
492,2022-12-17,Flat Tire,15
247,2022-02-06,Battery Issue,46
492,2022-02-17,Chain Issue,15
228,2022-04-28,Flat Tire,2
219,2022-09-25,Chain Issue,30
838,2022-04-30,Chain Issue,18
857,2022-07-20,Chain Issue,43
438,2022-01-11,Flat Tire,2
295,2022-01-02,Brake Issue,33
603,2022-06-13,Brake Issue,46
255,2022-05-03,Chain Issue,38
749,2022-04-17,Flat Tire,41
131,2022-11-20,Chain Issue,11
877,2022-05-01,Flat Tire,25
44,2022-01-05,Flat Tire,9
243,2022-05-15,Battery Issue,30
518,2022-10-16,Chain Issue,1
336,2022-05-05,Flat Tire,8
910,2022-03-17,Chain Issue,27
1,2022-12-16,Brake Issue,17
337,2022-10-04,Chain Issue,10
345,2022-06-07,Chain Issue,1
186,2022-12-05,Flat Tire,38
971,2022-05-14,Battery Issue,8
708,2022-07-06,Chain Issue,34
175,2022-07-21,Battery Issue,5
530,2022-06-13,Brake Issue,16
39,2022-04-28,Brake Issue,34
301,2022-11-10,Flat Tire,18
264,2022-07-30,Brake Issue,22
529,2022-10-17,Brake Issue,33
755,2022-03-20,Chain Issue,30
555,2022-10-28,Battery Issue,3
486,2022-11-02,Brake Issue,10
726,2022-01-02,Chain Issue,41
803,2022-05-19,Chain Issue,27
944,2022-07-29,Flat Tire,10
851,2022-10-26,Flat Tire,32
244,2022-05-11,Chain Issue,1
650,2022-12-07,Brake Issue,44
786,2022-01-17,Chain Issue,1
226,2022-08-01,Battery Issue,43
138,2022-05-14,Flat Tire,9
570,2022-04-24,Chain Issue,42
789,2022-02-02,Flat Tire,39
158,2022-06-21,Battery Issue,28
722,2022-03-14,Battery Issue,20
353,2022-10-28,Brake Issue,36
97,2022-08-16,Brake Issue,12
635,2022-09-12,Chain Issue,19
320,2022-11-09,Chain Issue,43
212,2022-09-19,Brake Issue,39
320,2022-09-05,Battery Issue,23
684,2022-01-14,Brake Issue,4
377,2022-02-13,Battery Issue,34
873,2022-12-08,Brake Issue,24
456,2022-04-13,Chain Issue,14
873,2022-04-16,Battery Issue,16
816,2022-03-09,Flat Tire,5
986,2022-03-07,Brake Issue,17
515,2022-04-01,Brake Issue,46
75,2022-04-30,Brake Issue,45
668,2022-01-15,Chain Issue,22
611,2022-03-27,Chain Issue,44
826,2022-11-22,Flat Tire,43
935,2022-06-05,Battery Issue,16
510,2022-12-18,Brake Issue,37
84,2022-10-18,Flat Tire,19
852,2022-12-03,Brake Issue,7
687,2022-12-08,Flat Tire,30
118,2022-11-27,Flat Tire,22
135,2022-03-07,Brake Issue,37
64,2022-11-22,Brake Issue,17
135,2022-10-23,Chain Issue,22
348,2022-01-05,Brake Issue,37
150,2022-01-29,Flat Tire,45
757,2022-06-01,Flat Tire,28
324,2022-05-03,Flat Tire,32
472,2022-05-22,Chain Issue,40
165,2022-11-28,Flat Tire,41
346,2022-12-05,Battery Issue,21
387,2022-09-08,Chain Issue,14
163,2022-09-16,Brake Issue,22
661,2022-05-18,Battery Issue,30
985,2022-08-14,Brake Issue,30
83,2022-12-12,Battery Issue,36
569,2022-04-12,Brake Issue,5
593,2023-01-01,Battery Issue,25
171,2022-12-08,Flat Tire,34
826,2022-05-14,Brake Issue,25
141,2022-04-27,Flat Tire,41
80,2022-10-10,Chain Issue,27
150,2022-07-17,Chain Issue,34
784,2022-07-24,Chain Issue,17
484,2022-02-08,Battery Issue,35
706,2022-12-21,Brake Issue,14
924,2022-07-29,Brake Issue,46
24,2022-12-30,Chain Issue,15
469,2022-11-23,Brake Issue,7
654,2022-12-26,Battery Issue,10
646,2022-11-16,Chain Issue,5
483,2022-11-13,Battery Issue,26
380,2022-08-25,Battery Issue,36
912,2022-01-31,Flat Tire,15
713,2022-09-02,Battery Issue,2
494,2022-10-13,Chain Issue,44
284,2022-04-01,Battery Issue,19
452,2022-12-21,Chain Issue,30
407,2022-08-20,Battery Issue,44
764,2022-10-13,Brake Issue,23
30,2022-07-19,Battery Issue,33
948,2022-05-22,Brake Issue,6
501,2022-10-31,Battery Issue,37
508,2022-07-28,Chain Issue,32
161,2022-09-13,Flat Tire,39
813,2022-08-23,Chain Issue,45
669,2022-01-03,Flat Tire,5
30,2022-04-19,Chain Issue,21
973,2022-05-03,Flat Tire,10
663,2022-05-15,Battery Issue,31
513,2022-07-31,Battery Issue,40
778,2022-09-23,Flat Tire,8
604,2022-09-25,Brake Issue,43
586,2022-08-05,Flat Tire,17
579,2022-10-31,Flat Tire,14
307,2022-12-12,Battery Issue,25
406,2022-02-26,Battery Issue,43
903,2022-10-07,Brake Issue,16
36,2022-10-29,Chain Issue,9
2,2022-06-07,Flat Tire,20
363,2022-01-05,Battery Issue,10
45,2022-01-10,Brake Issue,2
591,2022-03-15,Brake Issue,33
324,2022-10-13,Chain Issue,21
958,2022-09-29,Flat Tire,32
375,2022-03-22,Flat Tire,34
221,2022-07-15,Brake Issue,45
62,2022-12-27,Flat Tire,6
512,2022-01-18,Brake Issue,4
650,2022-06-01,Chain Issue,21
3,2022-03-21,Brake Issue,18
806,2022-12-21,Battery Issue,6
217,2022-04-10,Chain Issue,33
513,2022-05-18,Brake Issue,46
395,2022-11-23,Battery Issue,16
18,2022-08-05,Chain Issue,17
625,2022-10-07,Flat Tire,21
999,2022-12-20,Flat Tire,10
438,2022-01-09,Flat Tire,17
491,2022-02-15,Flat Tire,26
194,2022-09-04,Flat Tire,25
14,2022-06-15,Flat Tire,41
942,2022-11-20,Brake Issue,38
37,2022-07-15,Brake Issue,1
583,2022-07-02,Flat Tire,32
780,2022-02-20,Brake Issue,26
891,2022-09-21,Chain Issue,32
280,2022-02-24,Brake Issue,26
517,2022-09-02,Battery Issue,2
441,2022-04-15,Brake Issue,1
499,2022-06-16,Chain Issue,9
781,2022-09-11,Chain Issue,31
660,2022-09-28,Battery Issue,14
102,2022-12-03,Chain Issue,33
340,2022-07-24,Battery Issue,17
823,2022-03-10,Chain Issue,28
161,2022-02-23,Battery Issue,31
44,2022-09-16,Flat Tire,1
915,2022-01-18,Chain Issue,36
879,2022-07-22,Battery Issue,39
498,2022-05-27,Brake Issue,14
382,2022-03-22,Battery Issue,5
860,2022-11-15,Battery Issue,31
898,2022-03-30,Flat Tire,23
468,2022-12-07,Brake Issue,27
981,2022-10-09,Brake Issue,18
966,2022-03-22,Battery Issue,6
751,2022-07-20,Flat Tire,36
279,2022-11-02,Brake Issue,38
898,2022-10-01,Chain Issue,13
655,2022-11-27,Chain Issue,33
605,2022-06-06,Flat Tire,40
377,2022-02-28,Chain Issue,15
408,2022-04-01,Brake Issue,16
876,2022-03-27,Brake Issue,21
525,2022-08-07,Brake Issue,21
963,2022-03-17,Battery Issue,28
645,2022-09-22,Brake Issue,41
429,2022-01-08,Brake Issue,1
166,2022-05-15,Chain Issue,36
461,2022-05-31,Brake Issue,4
206,2022-03-20,Chain Issue,41
345,2022-12-08,Chain Issue,32
909,2022-09-01,Chain Issue,18
684,2022-05-05,Flat Tire,42
418,2022-10-18,Chain Issue,20
301,2022-04-09,Battery Issue,47
19,2022-03-08,Battery Issue,42
411,2022-08-31,Chain Issue,28
921,2022-04-28,Brake Issue,27
263,2022-11-06,Battery Issue,39
737,2022-04-06,Battery Issue,36
419,2022-09-16,Flat Tire,40
638,2022-04-01,Brake Issue,46
704,2022-11-11,Brake Issue,46
419,2022-05-23,Battery Issue,28
723,2022-07-29,Brake Issue,43
649,2022-02-14,Chain Issue,40
607,2022-07-29,Flat Tire,47
356,2022-07-17,Brake Issue,40
977,2022-01-22,Chain Issue,17
955,2022-03-27,Brake Issue,16
962,2022-04-21,Brake Issue,23
835,2022-07-15,Chain Issue,34
337,2022-03-17,Chain Issue,22
311,2022-06-03,Battery Issue,5
59,2022-10-18,Flat Tire,41
447,2022-06-08,Brake Issue,15
298,2022-03-10,Flat Tire,47
376,2022-08-25,Battery Issue,8
287,2022-09-18,Chain Issue,36
300,2022-02-12,Battery Issue,32
803,2022-07-23,Brake Issue,10
646,2022-12-05,Battery Issue,10
739,2022-12-03,Brake Issue,45
528,2022-03-17,Flat Tire,45
852,2022-05-25,Chain Issue,29
579,2022-01-06,Brake Issue,1
418,2022-02-15,Brake Issue,6
478,2022-09-28,Chain Issue,23
252,2022-09-17,Chain Issue,9
716,2022-07-25,Flat Tire,17
426,2022-07-04,Chain Issue,21
59,2022-01-16,Chain Issue,15
830,2022-04-04,Battery Issue,37
315,2022-04-27,Chain Issue,17
797,2022-01-15,Chain Issue,47
850,2022-10-15,Brake Issue,15
37,2022-03-29,Flat Tire,35
798,2022-06-01,Battery Issue,24
851,2022-08-26,Battery Issue,10
489,2022-10-20,Chain Issue,35
837,2022-07-18,Flat Tire,27
107,2022-03-25,Battery Issue,12
682,2022-11-22,Brake Issue,43
283,2022-10-17,Chain Issue,35
580,2022-05-14,Battery Issue,45
221,2022-11-16,Battery Issue,27
110,2022-02-25,Brake Issue,12
528,2022-06-23,Chain Issue,19
591,2022-04-04,Flat Tire,43
736,2022-06-16,Flat Tire,46
973,2022-01-29,Chain Issue,33
754,2022-08-02,Brake Issue,9
996,2022-12-08,Battery Issue,47
895,2022-03-09,Battery Issue,29
269,2022-08-28,Chain Issue,9
446,2022-09-04,Brake Issue,26
855,2022-12-28,Flat Tire,22
626,2022-10-15,Brake Issue,46
232,2022-12-08,Flat Tire,20
231,2022-03-17,Brake Issue,14
292,2022-12-08,Chain Issue,21
822,2022-02-22,Brake Issue,36
195,2022-07-02,Battery Issue,26
241,2022-10-08,Chain Issue,21
485,2022-05-06,Battery Issue,9
183,2022-08-17,Brake Issue,47
72,2022-10-19,Chain Issue,10
726,2022-11-14,Brake Issue,9
256,2022-06-27,Battery Issue,11
912,2022-04-29,Brake Issue,6
32,2022-02-10,Flat Tire,42
288,2022-08-31,Flat Tire,31
867,2022-06-22,Brake Issue,44
855,2022-10-22,Chain Issue,27
120,2022-07-20,Battery Issue,46
208,2022-12-13,Chain Issue,19
567,2022-05-23,Chain Issue,8
579,2022-06-12,Flat Tire,11
810,2022-08-17,Flat Tire,42
148,2022-04-13,Flat Tire,13
159,2022-06-02,Chain Issue,40
887,2022-11-26,Brake Issue,4
629,2022-11-16,Flat Tire,21
801,2022-05-01,Battery Issue,3
517,2022-12-02,Brake Issue,5
648,2022-10-18,Battery Issue,34
924,2022-09-07,Brake Issue,25
801,2022-05-25,Flat Tire,12
955,2022-10-26,Battery Issue,40
250,2022-06-26,Flat Tire,16
914,2022-03-07,Flat Tire,47
828,2022-04-05,Brake Issue,33
521,2022-11-19,Brake Issue,19
135,2022-11-24,Flat Tire,20
109,2022-09-02,Brake Issue,33
861,2022-06-03,Battery Issue,33
775,2022-11-18,Brake Issue,30
731,2022-05-10,Chain Issue,4
639,2022-12-15,Battery Issue,19
746,2022-09-04,Flat Tire,18
969,2022-01-07,Flat Tire,28
966,2022-06-27,Flat Tire,44
65,2022-12-14,Chain Issue,23
694,2022-12-24,Chain Issue,2
785,2022-09-11,Flat Tire,19
295,2022-12-04,Chain Issue,33
733,2022-10-18,Battery Issue,14
805,2022-02-10,Battery Issue,5
454,2022-02-23,Chain Issue,35
778,2022-06-12,Flat Tire,34
152,2022-01-18,Brake Issue,21
12,2022-06-07,Brake Issue,39
854,2022-08-21,Brake Issue,9
475,2022-03-11,Flat Tire,31
741,2022-02-26,Battery Issue,43
280,2022-07-03,Chain Issue,6
964,2022-04-19,Brake Issue,37
470,2022-02-28,Battery Issue,34
767,2022-05-30,Chain Issue,33
166,2022-04-14,Battery Issue,34
92,2022-07-31,Flat Tire,5
415,2022-04-19,Flat Tire,44
595,2022-09-10,Chain Issue,29
297,2022-10-16,Brake Issue,47
724,2022-04-22,Flat Tire,38
799,2022-02-04,Flat Tire,42
574,2022-01-03,Brake Issue,39
125,2022-07-28,Flat Tire,44
450,2022-09-06,Battery Issue,38
306,2022-09-03,Chain Issue,36
93,2022-05-25,Brake Issue,22
880,2022-01-19,Chain Issue,13
973,2022-03-31,Battery Issue,24
214,2022-04-01,Chain Issue,37
72,2022-12-22,Battery Issue,43
250,2022-01-16,Flat Tire,18
565,2022-12-23,Chain Issue,47
721,2022-04-29,Brake Issue,2
678,2022-02-13,Flat Tire,31
170,2022-05-26,Flat Tire,3
624,2022-10-15,Brake Issue,4
654,2022-03-31,Battery Issue,45
566,2022-06-10,Brake Issue,40
806,2022-07-22,Battery Issue,23
326,2022-12-11,Chain Issue,26
359,2022-11-05,Flat Tire,18
464,2022-08-03,Brake Issue,4
376,2022-02-13,Brake Issue,21
861,2022-09-01,Flat Tire,26
845,2022-05-09,Chain Issue,13
744,2022-12-07,Flat Tire,32
181,2022-11-23,Brake Issue,18
173,2022-03-17,Brake Issue,45
926,2022-01-26,Brake Issue,29
192,2022-04-07,Chain Issue,31
131,2022-06-21,Brake Issue,14
881,2022-07-19,Brake Issue,14
132,2022-08-14,Brake Issue,16
120,2022-01-23,Flat Tire,29
112,2022-02-08,Battery Issue,27
353,2022-10-13,Battery Issue,18
636,2022-01-14,Flat Tire,28
402,2022-02-23,Brake Issue,30
593,2022-11-08,Flat Tire,13
437,2022-01-24,Chain Issue,13
135,2022-02-18,Brake Issue,6
878,2022-07-17,Chain Issue,38
729,2022-04-13,Brake Issue,33
458,2022-05-03,Brake Issue,44
158,2022-07-26,Brake Issue,6
422,2022-02-02,Flat Tire,28
447,2022-10-03,Chain Issue,14
147,2022-11-04,Flat Tire,23
852,2022-05-05,Brake Issue,45
270,2022-03-26,Brake Issue,20
726,2022-06-19,Chain Issue,7
638,2022-11-14,Chain Issue,21
751,2022-06-01,Flat Tire,10
147,2022-12-05,Chain Issue,5
714,2022-03-16,Flat Tire,12
915,2022-03-22,Brake Issue,35
224,2022-04-20,Flat Tire,33
134,2022-12-23,Brake Issue,33
891,2022-12-24,Chain Issue,26
368,2022-02-10,Chain Issue,46
124,2022-12-19,Battery Issue,41
2,2022-10-01,Brake Issue,30
508,2022-02-14,Battery Issue,16
943,2022-07-29,Battery Issue,25
30,2022-05-24,Flat Tire,14
214,2022-01-13,Flat Tire,1
568,2022-12-17,Flat Tire,22
731,2022-03-22,Chain Issue,43
224,2022-06-11,Battery Issue,10
52,2022-10-01,Flat Tire,39
965,2022-04-21,Brake Issue,46
733,2022-07-04,Flat Tire,19
460,2022-10-06,Battery Issue,11
88,2022-02-10,Brake Issue,7
726,2022-03-13,Chain Issue,28
220,2022-01-16,Chain Issue,27
463,2022-01-11,Brake Issue,39
545,2022-11-04,Chain Issue,33
154,2022-05-13,Chain Issue,35
136,2022-10-26,Chain Issue,4
312,2022-05-31,Flat Tire,32
642,2022-03-30,Chain Issue,23
586,2022-01-18,Battery Issue,44
344,2022-03-04,Flat Tire,5
553,2022-04-13,Battery Issue,24
687,2022-05-25,Brake Issue,2
898,2022-12-13,Battery Issue,1
899,2022-03-27,Chain Issue,33
158,2022-05-16,Chain Issue,15
666,2022-09-01,Chain Issue,7
44,2022-10-06,Chain Issue,2
698,2022-08-04,Flat Tire,16
936,2022-05-16,Brake Issue,41
421,2022-05-04,Battery Issue,19
369,2022-01-28,Battery Issue,12
39,2022-05-04,Flat Tire,41
318,2022-04-01,Flat Tire,20
294,2022-12-02,Flat Tire,9
542,2022-03-07,Battery Issue,7
6,2022-07-12,Chain Issue,40
618,2022-04-09,Chain Issue,36
963,2022-10-18,Flat Tire,33
818,2022-11-23,Battery Issue,10
528,2022-01-26,Battery Issue,34
361,2022-01-17,Brake Issue,2
8,2022-11-11,Battery Issue,14
68,2022-01-04,Chain Issue,7
178,2022-09-19,Brake Issue,37
955,2022-10-13,Flat Tire,42
803,2022-01-20,Battery Issue,47
75,2022-02-12,Flat Tire,36
409,2022-09-06,Brake Issue,28
929,2022-04-21,Battery Issue,14
755,2022-07-25,Chain Issue,44
553,2022-10-24,Chain Issue,44
804,2022-05-03,Battery Issue,34
494,2022-08-03,Chain Issue,7
207,2022-04-16,Battery Issue,3
654,2022-10-28,Battery Issue,10
973,2022-09-06,Chain Issue,40
490,2022-06-24,Flat Tire,28
950,2022-05-22,Battery Issue,36
755,2022-06-02,Battery Issue,44
328,2022-02-27,Battery Issue,46
966,2022-04-28,Brake Issue,28
286,2022-05-12,Chain Issue,6
654,2022-07-27,Chain Issue,1
28,2022-10-22,Battery Issue,38
96,2022-03-24,Flat Tire,40
90,2022-03-25,Battery Issue,40
748,2022-10-28,Battery Issue,35
767,2022-10-17,Flat Tire,19
910,2022-12-18,Brake Issue,11
404,2022-03-19,Chain Issue,10
655,2022-04-04,Chain Issue,26
475,2022-11-30,Battery Issue,34
147,2022-04-14,Flat Tire,29
635,2022-02-24,Brake Issue,32
68,2022-01-26,Brake Issue,46
859,2022-01-09,Chain Issue,9
495,2022-12-03,Flat Tire,2
76,2022-06-21,Brake Issue,44
272,2022-06-25,Battery Issue,10
834,2022-10-27,Brake Issue,22
18,2022-04-26,Chain Issue,36
395,2022-08-26,Brake Issue,38
135,2022-04-01,Flat Tire,44
590,2022-05-20,Battery Issue,41
409,2022-03-08,Brake Issue,19
451,2022-10-24,Brake Issue,32
170,2022-12-23,Brake Issue,1
593,2022-04-01,Brake Issue,5
995,2022-06-25,Brake Issue,16
272,2022-04-29,Flat Tire,6
780,2022-09-18,Chain Issue,12
569,2022-01-10,Battery Issue,5
509,2022-08-19,Brake Issue,43
332,2022-02-20,Brake Issue,44
440,2022-03-05,Battery Issue,28
26,2022-06-04,Chain Issue,44
197,2022-09-04,Chain Issue,40
62,2022-06-04,Chain Issue,40
457,2022-04-09,Chain Issue,45
287,2022-02-03,Brake Issue,32
674,2022-01-20,Chain Issue,45
84,2022-10-24,Flat Tire,3
478,2022-11-28,Chain Issue,22
390,2022-04-16,Flat Tire,42
237,2022-08-15,Flat Tire,28
471,2022-08-26,Brake Issue,19
13,2022-08-20,Flat Tire,45
853,2022-07-01,Chain Issue,1
548,2022-08-04,Chain Issue,14
410,2022-10-14,Battery Issue,5
199,2022-01-12,Flat Tire,2
121,2022-12-03,Brake Issue,8
576,2022-07-18,Brake Issue,31
442,2022-03-26,Battery Issue,34
570,2022-07-25,Flat Tire,45
774,2022-11-24,Chain Issue,15
204,2022-03-24,Brake Issue,15
358,2022-11-21,Brake Issue,4
309,2022-01-28,Brake Issue,2
605,2022-11-07,Battery Issue,7
418,2022-07-19,Chain Issue,15
55,2022-11-06,Flat Tire,7
437,2022-11-13,Flat Tire,18
280,2022-10-22,Battery Issue,5
329,2022-06-29,Brake Issue,17
359,2022-06-23,Chain Issue,35
21,2022-09-10,Brake Issue,40
720,2022-04-06,Battery Issue,33
631,2022-07-22,Chain Issue,21
389,2022-12-09,Chain Issue,44
654,2022-01-24,Chain Issue,19
733,2022-11-15,Brake Issue,23
157,2022-12-27,Flat Tire,28
286,2022-09-13,Battery Issue,44
453,2022-05-26,Brake Issue,38
33,2022-07-16,Chain Issue,45
760,2022-06-13,Brake Issue,25
667,2022-10-11,Battery Issue,47
777,2022-09-22,Battery Issue,5
567,2022-10-09,Flat Tire,9
494,2022-02-01,Chain Issue,30
100,2022-02-03,Battery Issue,34
497,2022-10-29,Chain Issue,11
143,2022-06-20,Brake Issue,37
516,2022-09-26,Chain Issue,3
583,2022-01-18,Chain Issue,19
700,2022-03-17,Flat Tire,32
362,2022-01-04,Chain Issue,47
920,2022-08-03,Battery Issue,17
919,2022-09-14,Battery Issue,43
64,2022-07-28,Chain Issue,12
854,2022-08-08,Flat Tire,7
681,2022-10-04,Chain Issue,3
612,2022-06-18,Chain Issue,12
64,2022-06-06,Chain Issue,26
410,2022-02-03,Flat Tire,23
541,2022-10-13,Battery Issue,14
256,2022-04-28,Brake Issue,12
442,2022-07-04,Flat Tire,30
190,2022-10-05,Brake Issue,3
439,2022-01-09,Chain Issue,12
673,2022-01-05,Battery Issue,2
368,2022-06-15,Chain Issue,10
967,2022-12-14,Battery Issue,11
697,2022-10-16,Brake Issue,21
122,2022-09-21,Brake Issue,16
792,2022-08-16,Brake Issue,44
421,2022-03-22,Brake Issue,22
550,2022-07-17,Battery Issue,14
59,2022-10-08,Chain Issue,13
704,2022-01-27,Chain Issue,44
400,2022-09-15,Flat Tire,30
209,2022-01-08,Chain Issue,34
478,2022-02-17,Battery Issue,29
913,2022-04-06,Flat Tire,15
766,2022-10-09,Battery Issue,45
682,2022-07-09,Flat Tire,2
195,2022-01-21,Flat Tire,24
266,2022-09-05,Flat Tire,29
434,2022-10-15,Brake Issue,3
252,2022-08-21,Flat Tire,1
971,2022-07-31,Chain Issue,36
71,2022-03-16,Brake Issue,38
554,2022-12-18,Battery Issue,32
200,2022-10-19,Flat Tire,22
399,2022-03-24,Battery Issue,4
457,2022-05-31,Chain Issue,36
984,2022-07-17,Brake Issue,25
550,2022-03-25,Brake Issue,14
220,2022-06-17,Brake Issue,24
13,2022-08-25,Battery Issue,15
678,2022-04-03,Chain Issue,32
161,2022-10-27,Chain Issue,23
763,2022-08-06,Flat Tire,31
588,2022-09-28,Chain Issue,24
731,2022-02-18,Chain Issue,3
493,2022-07-26,Brake Issue,40
276,2022-11-18,Brake Issue,23
176,2022-03-10,Chain Issue,41
501,2022-08-26,Chain Issue,9
110,2022-11-16,Flat Tire,28
67,2022-11-01,Flat Tire,20
762,2022-12-23,Flat Tire,14
98,2022-07-10,Flat Tire,20
660,2022-08-02,Brake Issue,9
603,2022-07-01,Chain Issue,5
36,2022-12-06,Battery Issue,19
723,2022-05-27,Brake Issue,17
291,2022-10-01,Chain Issue,14
11,2022-05-30,Chain Issue,20
737,2022-02-01,Battery Issue,38
327,2022-01-05,Flat Tire,12
556,2022-12-13,Battery Issue,43
794,2022-03-10,Chain Issue,9
501,2022-11-11,Brake Issue,4
162,2022-01-19,Flat Tire,14
446,2022-07-06,Flat Tire,46
921,2022-10-08,Battery Issue,15
